i,j,x,y,rho,u,v,p,in_wedge
40,27,2.0250,1.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
41,27,2.0750,1.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
42,27,2.1250,1.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
43,27,2.1750,1.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
44,27,2.2250,1.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
45,27,2.2750,1.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
46,27,2.3250,1.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
47,27,2.3750,1.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
48,27,2.4250,1.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
49,27,2.4750,1.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
50,27,2.5250,1.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
51,27,2.5750,1.3750,1.000000e+00,3.549648e+00,6.249467e-55,1.000000e+00,0
52,27,2.6250,1.3750,1.000000e+00,3.549648e+00,-3.995966e-16,1.000000e+00,0
53,27,2.6750,1.3750,1.000000e+00,3.549648e+00,-8.054203e-15,1.000000e+00,0
54,27,2.7250,1.3750,1.000000e+00,3.549648e+00,-1.193629e-13,1.000000e+00,0
55,27,2.7750,1.3750,1.000000e+00,3.549648e+00,-1.675283e-12,1.000000e+00,0
56,27,2.8250,1.3750,1.000000e+00,3.549648e+00,-2.305732e-11,1.000000e+00,0
57,27,2.8750,1.3750,1.000000e+00,3.549648e+00,-3.137500e-10,1.000000e+00,0
58,27,2.9250,1.3750,1.000000e+00,3.549648e+00,-4.328299e-09,1.000000e+00,0
59,27,2.9750,1.3750,1.000000e+00,3.549648e+00,-5.914166e-08,1.000000e+00,0
60,27,3.0250,1.3750,1.000001e+00,3.549648e+00,-7.817559e-07,1.000001e+00,0
61,27,3.0750,1.3750,1.000010e+00,3.549644e+00,-1.050496e-05,1.000014e+00,0
62,27,3.1250,1.3750,1.000131e+00,3.549596e+00,-1.420533e-04,1.000184e+00,0
63,27,3.1750,1.3750,1.001713e+00,3.548972e+00,-1.861179e-03,1.002404e+00,0
64,27,3.2250,1.3750,1.020395e+00,3.540763e+00,-2.277147e-02,1.029625e+00,0
65,27,3.2750,1.3750,1.202945e+00,3.414103e+00,-2.295990e-01,1.371327e+00,0
66,27,3.3250,1.3750,2.022025e+00,2.751933e+00,-8.663017e-01,3.327602e+00,0
67,27,3.3750,1.3750,2.896881e+00,2.208671e+00,-1.138514e+00,5.551455e+00,0
68,27,3.4250,1.3750,3.098170e+00,2.102537e+00,-1.181647e+00,6.113078e+00,0
69,27,3.4750,1.3750,3.120570e+00,2.088247e+00,-1.188433e+00,6.187610e+00,0
70,27,3.5250,1.3750,3.119032e+00,2.087685e+00,-1.190540e+00,6.186211e+00,0
71,27,3.5750,1.3750,3.114375e+00,2.088898e+00,-1.190970e+00,6.176820e+00,0
72,27,3.6250,1.3750,3.108759e+00,2.090486e+00,-1.191289e+00,6.165180e+00,0
73,27,3.6750,1.3750,3.103940e+00,2.092040e+00,-1.191694e+00,6.153699e+00,0
74,27,3.7250,1.3750,3.099134e+00,2.093624e+00,-1.192210e+00,6.142010e+00,0
75,27,3.7750,1.3750,3.094152e+00,2.095263e+00,-1.192892e+00,6.129826e+00,0
76,27,3.8250,1.3750,3.089199e+00,2.096907e+00,-1.193728e+00,6.117476e+00,0
77,27,3.8750,1.3750,3.084473e+00,2.098476e+00,-1.194681e+00,6.105121e+00,0
78,27,3.9250,1.3750,3.079822e+00,2.100004e+00,-1.195701e+00,6.092860e+00,0
79,27,3.9750,1.3750,3.075186e+00,2.101527e+00,-1.196750e+00,6.080769e+00,0
80,27,4.0250,1.3750,3.070582e+00,2.103060e+00,-1.197772e+00,6.068831e+00,0
81,27,4.0750,1.3750,3.065971e+00,2.104609e+00,-1.198767e+00,6.057082e+00,0
82,27,4.1250,1.3750,3.061398e+00,2.106166e+00,-1.199741e+00,6.045538e+00,0
83,27,4.1750,1.3750,3.056851e+00,2.107729e+00,-1.200706e+00,6.034321e+00,0
84,27,4.2250,1.3750,3.052352e+00,2.109298e+00,-1.201656e+00,6.023238e+00,0
85,27,4.2750,1.3750,3.047966e+00,2.110862e+00,-1.202609e+00,6.012453e+00,0
86,27,4.3250,1.3750,3.043771e+00,2.112411e+00,-1.203570e+00,6.002010e+00,0
87,27,4.3750,1.3750,3.039625e+00,2.113962e+00,-1.204541e+00,5.991940e+00,0
88,27,4.4250,1.3750,3.035626e+00,2.115535e+00,-1.205514e+00,5.982151e+00,0
89,27,4.4750,1.3750,3.031712e+00,2.117152e+00,-1.206481e+00,5.972385e+00,0
90,27,4.5250,1.3750,3.027801e+00,2.118799e+00,-1.207467e+00,5.962588e+00,0
91,27,4.5750,1.3750,3.024339e+00,2.120366e+00,-1.208495e+00,5.953752e+00,0
92,27,4.6250,1.3750,3.020912e+00,2.121975e+00,-1.209547e+00,5.944796e+00,0
93,27,4.6750,1.3750,3.015930e+00,2.124424e+00,-1.210709e+00,5.931422e+00,0
94,27,4.7250,1.3750,3.007507e+00,2.128705e+00,-1.210645e+00,5.908409e+00,0
95,27,4.7750,1.3750,2.993124e+00,2.136087e+00,-1.209641e+00,5.868961e+00,0
96,27,4.8250,1.3750,2.969289e+00,2.148412e+00,-1.206875e+00,5.803807e+00,0
97,27,4.8750,1.3750,2.933505e+00,2.167085e+00,-1.201673e+00,5.706433e+00,0
98,27,4.9250,1.3750,2.885550e+00,2.192353e+00,-1.193657e+00,5.576727e+00,0
99,27,4.9750,1.3750,2.827211e+00,2.223403e+00,-1.182774e+00,5.420095e+00,0
100,27,5.0250,1.3750,2.761219e+00,2.258893e+00,-1.169198e+00,5.244405e+00,0
101,27,5.0750,1.3750,2.690294e+00,2.297436e+00,-1.153205e+00,5.057337e+00,0
102,27,5.1250,1.3750,2.616625e+00,2.337886e+00,-1.135074e+00,4.864962e+00,0
103,27,5.1750,1.3750,2.541869e+00,2.379354e+00,-1.115003e+00,4.670765e+00,0
104,27,5.2250,1.3750,2.466958e+00,2.421256e+00,-1.093438e+00,4.479267e+00,0
105,27,5.2750,1.3750,2.393758e+00,2.462454e+00,-1.070815e+00,4.294065e+00,0
106,27,5.3250,1.3750,2.323320e+00,2.502860e+00,-1.047278e+00,4.118220e+00,0
107,27,5.3750,1.3750,2.255495e+00,2.542062e+00,-1.023075e+00,3.950394e+00,0
108,27,5.4250,1.3750,2.189936e+00,2.580018e+00,-9.982329e-01,3.790544e+00,0
109,27,5.4750,1.3750,2.127453e+00,2.617141e+00,-9.729765e-01,3.639946e+00,0
110,27,5.5250,1.3750,2.066799e+00,2.652561e+00,-9.472991e-01,3.495361e+00,0
111,27,5.5750,1.3750,2.008819e+00,2.687473e+00,-9.215032e-01,3.359478e+00,0
112,27,5.6250,1.3750,1.952519e+00,2.720417e+00,-8.958035e-01,3.227710e+00,0
113,27,5.6750,1.3750,1.898839e+00,2.754140e+00,-8.698445e-01,3.104785e+00,0
114,27,5.7250,1.3750,1.845429e+00,2.783009e+00,-8.448362e-01,2.982934e+00,0
115,27,5.7750,1.3750,1.807007e+00,2.811570e+00,-8.150328e-01,2.896408e+00,0
116,27,5.8250,1.3750,1.769839e+00,2.838303e+00,-7.749984e-01,2.814747e+00,0
117,27,5.8750,1.3750,1.795448e+00,2.842734e+00,-6.933754e-01,2.877042e+00,0
118,27,5.9250,1.3750,1.958963e+00,2.800090e+00,-4.984150e-01,3.292337e+00,0
119,27,5.9750,1.3750,2.375403e+00,2.649259e+00,-1.739719e-01,4.418198e+00,0
120,27,6.0250,1.3750,2.825142e+00,2.477641e+00,1.576665e-01,5.672279e+00,0
121,27,6.0750,1.3750,3.080468e+00,2.375590e+00,3.171513e-01,6.429069e+00,0
122,27,6.1250,1.3750,3.156334e+00,2.336877e+00,4.011238e-01,6.658565e+00,0
123,27,6.1750,1.3750,3.162484e+00,2.328502e+00,4.444940e-01,6.676996e+00,0
124,27,6.2250,1.3750,3.130071e+00,2.339694e+00,4.728357e-01,6.581359e+00,0
125,27,6.2750,1.3750,3.082535e+00,2.356527e+00,4.991778e-01,6.441675e+00,0
126,27,6.3250,1.3750,3.035132e+00,2.371729e+00,5.212484e-01,6.302301e+00,0
127,27,6.3750,1.3750,2.991770e+00,2.386681e+00,5.419396e-01,6.176385e+00,0
128,27,6.4250,1.3750,2.948736e+00,2.401421e+00,5.624140e-01,6.051552e+00,0
129,27,6.4750,1.3750,2.906825e+00,2.415341e+00,5.816110e-01,5.930689e+00,0
130,27,6.5250,1.3750,2.864957e+00,2.429056e+00,5.997722e-01,5.810812e+00,0
131,27,6.5750,1.3750,2.823498e+00,2.442488e+00,6.167786e-01,5.692796e+00,0
132,27,6.6250,1.3750,2.782672e+00,2.455691e+00,6.326518e-01,5.577110e+00,0
133,27,6.6750,1.3750,2.742495e+00,2.468736e+00,6.477209e-01,5.463766e+00,0
134,27,6.7250,1.3750,2.703191e+00,2.481710e+00,6.621516e-01,5.353448e+00,0
135,27,6.7750,1.3750,2.664930e+00,2.494695e+00,6.759425e-01,5.246627e+00,0
136,27,6.8250,1.3750,2.627743e+00,2.507767e+00,6.891325e-01,5.143345e+00,0
137,27,6.8750,1.3750,2.591637e+00,2.521001e+00,7.017830e-01,5.043582e+00,0
138,27,6.9250,1.3750,2.556658e+00,2.534445e+00,7.139031e-01,4.947416e+00,0
139,27,6.9750,1.3750,2.522651e+00,2.548090e+00,7.254711e-01,4.854348e+00,0
140,27,7.0250,1.3750,2.489319e+00,2.561785e+00,7.364032e-01,4.763507e+00,0
141,27,7.0750,1.3750,2.456193e+00,2.575292e+00,7.465968e-01,4.673649e+00,0
142,27,7.1250,1.3750,2.423126e+00,2.588531e+00,7.559899e-01,4.584436e+00,0
143,27,7.1750,1.3750,2.390155e+00,2.601466e+00,7.645705e-01,4.495925e+00,0
144,27,7.2250,1.3750,2.357472e+00,2.614121e+00,7.723579e-01,4.408494e+00,0
145,27,7.2750,1.3750,2.325376e+00,2.626597e+00,7.794226e-01,4.322744e+00,0
146,27,7.3250,1.3750,2.294139e+00,2.639013e+00,7.858559e-01,4.239276e+00,0
147,27,7.3750,1.3750,2.263877e+00,2.651452e+00,7.917293e-01,4.158439e+00,0
148,27,7.4250,1.3750,2.234597e+00,2.664007e+00,7.971505e-01,4.080379e+00,0
149,27,7.4750,1.3750,2.206310e+00,2.676774e+00,8.022154e-01,4.005260e+00,0
150,27,7.5250,1.3750,2.178966e+00,2.689784e+00,8.070625e-01,3.933064e+00,0
151,27,7.5750,1.3750,2.152287e+00,2.702894e+00,8.117640e-01,3.863102e+00,0
152,27,7.6250,1.3750,2.125829e+00,2.715809e+00,8.162859e-01,3.794257e+00,0
153,27,7.6750,1.3750,2.099487e+00,2.728489e+00,8.205915e-01,3.726296e+00,0
154,27,7.7250,1.3750,2.073232e+00,2.740967e+00,8.246901e-01,3.659141e+00,0
155,27,7.7750,1.3750,2.047085e+00,2.753224e+00,8.285477e-01,3.592849e+00,0
156,27,7.8250,1.3750,2.021141e+00,2.765272e+00,8.321427e-01,3.527561e+00,0
157,27,7.8750,1.3750,1.995525e+00,2.777162e+00,8.354605e-01,3.463513e+00,0
158,27,7.9250,1.3750,1.970473e+00,2.788968e+00,8.384727e-01,3.401099e+00,0
159,27,7.9750,1.3750,1.946104e+00,2.800765e+00,8.411553e-01,3.340565e+00,0
160,27,8.0250,1.3750,1.922501e+00,2.812601e+00,8.435218e-01,3.282034e+00,0
161,27,8.0750,1.3750,1.899697e+00,2.824538e+00,8.456034e-01,3.225608e+00,0
162,27,8.1250,1.3750,1.877657e+00,2.836582e+00,8.474748e-01,3.171197e+00,0
163,27,8.1750,1.3750,1.856158e+00,2.848576e+00,8.491535e-01,3.118312e+00,0
164,27,8.2250,1.3750,1.834990e+00,2.860393e+00,8.506214e-01,3.066457e+00,0
165,27,8.2750,1.3750,1.814047e+00,2.871985e+00,8.518374e-01,3.015373e+00,0
166,27,8.3250,1.3750,1.793232e+00,2.883355e+00,8.528076e-01,2.964894e+00,0
167,27,8.3750,1.3750,1.772556e+00,2.894489e+00,8.534717e-01,2.915029e+00,0
168,27,8.4250,1.3750,1.752027e+00,2.905413e+00,8.538767e-01,2.865794e+00,0
169,27,8.4750,1.3750,1.731703e+00,2.916195e+00,8.541289e-01,2.817372e+00,0
170,27,8.5250,1.3750,1.711685e+00,2.926904e+00,8.542208e-01,2.769998e+00,0
171,27,8.5750,1.3750,1.692063e+00,2.937582e+00,8.541896e-01,2.723807e+00,0
172,27,8.6250,1.3750,1.672970e+00,2.948261e+00,8.541120e-01,2.679113e+00,0
173,27,8.6750,1.3750,1.654436e+00,2.959009e+00,8.540036e-01,2.635985e+00,0
174,27,8.7250,1.3750,1.636273e+00,2.969872e+00,8.538294e-01,2.593973e+00,0
175,27,8.7750,1.3750,1.618469e+00,2.980772e+00,8.535672e-01,2.553003e+00,0
176,27,8.8250,1.3750,1.600911e+00,2.991491e+00,8.532168e-01,2.512865e+00,0
177,27,8.8750,1.3750,1.583553e+00,3.001976e+00,8.527643e-01,2.473436e+00,0
178,27,8.9250,1.3750,1.566405e+00,3.012238e+00,8.521797e-01,2.434708e+00,0
179,27,8.9750,1.3750,1.549432e+00,3.022274e+00,8.514229e-01,2.396528e+00,0
180,27,9.0250,1.3750,1.532595e+00,3.032080e+00,8.504572e-01,2.358831e+00,0
181,27,9.0750,1.3750,1.515822e+00,3.041630e+00,8.492628e-01,2.321450e+00,0
182,27,9.1250,1.3750,1.499137e+00,3.050949e+00,8.478482e-01,2.284501e+00,0
183,27,9.1750,1.3750,1.482573e+00,3.060067e+00,8.462485e-01,2.247967e+00,0
184,27,9.2250,1.3750,1.466214e+00,3.069066e+00,8.445209e-01,2.212163e+00,0
185,27,9.2750,1.3750,1.450110e+00,3.077990e+00,8.427235e-01,2.177005e+00,0
186,27,9.3250,1.3750,1.434290e+00,3.086891e+00,8.409461e-01,2.142820e+00,0
187,27,9.3750,1.3750,1.418808e+00,3.095792e+00,8.392309e-01,2.109412e+00,0
188,27,9.4250,1.3750,1.403693e+00,3.104734e+00,8.375830e-01,2.077157e+00,0
189,27,9.4750,1.3750,1.388992e+00,3.113782e+00,8.359869e-01,2.045833e+00,0
190,27,9.5250,1.3750,1.374799e+00,3.123003e+00,8.344304e-01,2.015834e+00,0
191,27,9.5750,1.3750,1.361074e+00,3.132426e+00,8.328849e-01,1.986820e+00,0
192,27,9.6250,1.3750,1.347716e+00,3.141924e+00,8.313169e-01,1.958808e+00,0
193,27,9.6750,1.3750,1.334454e+00,3.151232e+00,8.296364e-01,1.930986e+00,0
194,27,9.7250,1.3750,1.321230e+00,3.160226e+00,8.277531e-01,1.903483e+00,0
195,27,9.7750,1.3750,1.307951e+00,3.168929e+00,8.256430e-01,1.875862e+00,0
196,27,9.8250,1.3750,1.294752e+00,3.177372e+00,8.233515e-01,1.848681e+00,0
197,27,9.8750,1.3750,1.281491e+00,3.185621e+00,8.209634e-01,1.821385e+00,0
198,27,9.9250,1.3750,1.268705e+00,3.193829e+00,8.186714e-01,1.795341e+00,0
199,27,9.9750,1.3750,1.249891e+00,3.206107e+00,8.153260e-01,1.757202e+00,0
0,28,0.0250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
1,28,0.0750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
2,28,0.1250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
3,28,0.1750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
4,28,0.2250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
5,28,0.2750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
6,28,0.3250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
7,28,0.3750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
8,28,0.4250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
9,28,0.4750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
10,28,0.5250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
11,28,0.5750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
12,28,0.6250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
13,28,0.6750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
14,28,0.7250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
15,28,0.7750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
16,28,0.8250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
17,28,0.8750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
18,28,0.9250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
19,28,0.9750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
20,28,1.0250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
21,28,1.0750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
22,28,1.1250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
23,28,1.1750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
24,28,1.2250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
25,28,1.2750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
26,28,1.3250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
27,28,1.3750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
28,28,1.4250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
29,28,1.4750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
30,28,1.5250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
31,28,1.5750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
32,28,1.6250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
33,28,1.6750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
34,28,1.7250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
35,28,1.7750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
36,28,1.8250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
37,28,1.8750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
38,28,1.9250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
39,28,1.9750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
40,28,2.0250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
41,28,2.0750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
42,28,2.1250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
43,28,2.1750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
44,28,2.2250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
45,28,2.2750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
46,28,2.3250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
47,28,2.3750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
48,28,2.4250,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
49,28,2.4750,1.4250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
50,28,2.5250,1.4250,1.000000e+00,3.549648e+00,8.897908e-18,1.000000e+00,0
51,28,2.5750,1.4250,1.000000e+00,3.549648e+00,-1.582486e-16,1.000000e+00,0
52,28,2.6250,1.4250,1.000000e+00,3.549648e+00,-4.220954e-15,1.000000e+00,0
53,28,2.6750,1.4250,1.000000e+00,3.549648e+00,-6.687327e-14,1.000000e+00,0
54,28,2.7250,1.4250,1.000000e+00,3.549648e+00,-9.400549e-13,1.000000e+00,0
55,28,2.7750,1.4250,1.000000e+00,3.549648e+00,-1.309963e-11,1.000000e+00,0
56,28,2.8250,1.4250,1.000000e+00,3.549648e+00,-1.800457e-10,1.000000e+00,0
57,28,2.8750,1.4250,1.000000e+00,3.549648e+00,-2.448728e-09,1.000000e+00,0
58,28,2.9250,1.4250,1.000000e+00,3.549648e+00,-3.385139e-08,1.000000e+00,0
59,28,2.9750,1.4250,1.000000e+00,3.549648e+00,-4.623865e-07,1.000001e+00,0
60,28,3.0250,1.4250,1.000006e+00,3.549646e+00,-6.093907e-06,1.000008e+00,0
61,28,3.0750,1.4250,1.000076e+00,3.549618e+00,-8.215449e-05,1.000106e+00,0
62,28,3.1250,1.4250,1.001025e+00,3.549244e+00,-1.112025e-03,1.001437e+00,0
63,28,3.1750,1.4250,1.013028e+00,3.544190e+00,-1.440273e-02,1.018656e+00,0
64,28,3.2250,1.4250,1.130493e+00,3.467807e+00,-1.498547e-01,1.224134e+00,0
65,28,3.2750,1.4250,1.852310e+00,2.904742e+00,-7.256316e-01,2.888976e+00,0
66,28,3.3250,1.4250,2.792561e+00,2.264159e+00,-1.118395e+00,5.261730e+00,0
67,28,3.3750,1.4250,3.081427e+00,2.108059e+00,-1.179827e+00,6.073271e+00,0
68,28,3.4250,1.4250,3.121167e+00,2.085232e+00,-1.187721e+00,6.194317e+00,0
69,28,3.4750,1.4250,3.120891e+00,2.083230e+00,-1.189576e+00,6.199420e+00,0
70,28,3.5250,1.4250,3.116979e+00,2.084359e+00,-1.190175e+00,6.190737e+00,0
71,28,3.5750,1.4250,3.111800e+00,2.086059e+00,-1.190502e+00,6.178337e+00,0
72,28,3.6250,1.4250,3.107155e+00,2.087573e+00,-1.190881e+00,6.166382e+00,0
73,28,3.6750,1.4250,3.102811e+00,2.089062e+00,-1.191323e+00,6.155473e+00,0
74,28,3.7250,1.4250,3.098394e+00,2.090621e+00,-1.191819e+00,6.144340e+00,0
75,28,3.7750,1.4250,3.093987e+00,2.092227e+00,-1.192403e+00,6.133104e+00,0
76,28,3.8250,1.4250,3.089678e+00,2.093846e+00,-1.193097e+00,6.121882e+00,0
77,28,3.8750,1.4250,3.085411e+00,2.095459e+00,-1.193890e+00,6.110656e+00,0
78,28,3.9250,1.4250,3.081117e+00,2.097070e+00,-1.194753e+00,6.099397e+00,0
79,28,3.9750,1.4250,3.076775e+00,2.098685e+00,-1.195654e+00,6.088139e+00,0
80,28,4.0250,1.4250,3.072359e+00,2.100323e+00,-1.196586e+00,6.076790e+00,0
81,28,4.0750,1.4250,3.067896e+00,2.101979e+00,-1.197535e+00,6.065376e+00,0
82,28,4.1250,1.4250,3.063419e+00,2.103641e+00,-1.198503e+00,6.054001e+00,0
83,28,4.1750,1.4250,3.058961e+00,2.105307e+00,-1.199485e+00,6.042787e+00,0
84,28,4.2250,1.4250,3.054504e+00,2.106978e+00,-1.200482e+00,6.031675e+00,0
85,28,4.2750,1.4250,3.050164e+00,2.108643e+00,-1.201498e+00,6.020882e+00,0
86,28,4.3250,1.4250,3.045963e+00,2.110288e+00,-1.202529e+00,6.010395e+00,0
87,28,4.3750,1.4250,3.041807e+00,2.111937e+00,-1.203571e+00,6.000194e+00,0
88,28,4.4250,1.4250,3.037835e+00,2.113604e+00,-1.204616e+00,5.990147e+00,0
89,28,4.4750,1.4250,3.033819e+00,2.115317e+00,-1.205653e+00,5.979976e+00,0
90,28,4.5250,1.4250,3.029974e+00,2.117034e+00,-1.206715e+00,5.969976e+00,0
91,28,4.5750,1.4250,3.026550e+00,2.118647e+00,-1.207799e+00,5.960824e+00,0
92,28,4.6250,1.4250,3.022966e+00,2.120404e+00,-1.208970e+00,5.951194e+00,0
93,28,4.6750,1.4250,3.017060e+00,2.123321e+00,-1.209835e+00,5.935155e+00,0
94,28,4.7250,1.4250,3.007018e+00,2.128439e+00,-1.209521e+00,5.907688e+00,0
95,28,4.7750,1.4250,2.989784e+00,2.137317e+00,-1.207997e+00,5.860570e+00,0
96,28,4.8250,1.4250,2.961495e+00,2.152072e+00,-1.204403e+00,5.783397e+00,0
97,28,4.8750,1.4250,2.920187e+00,2.173830e+00,-1.198084e+00,5.671164e+00,0
98,28,4.9250,1.4250,2.866552e+00,2.202325e+00,-1.188745e+00,5.526325e+00,0
99,28,4.9750,1.4250,2.803009e+00,2.236376e+00,-1.176408e+00,5.356058e+00,0
100,28,5.0250,1.4250,2.732534e+00,2.274488e+00,-1.161301e+00,5.168928e+00,0
101,28,5.0750,1.4250,2.657844e+00,2.315273e+00,-1.143733e+00,4.972585e+00,0
102,28,5.1250,1.4250,2.581012e+00,2.357667e+00,-1.123979e+00,4.772663e+00,0
103,28,5.1750,1.4250,2.503456e+00,2.400732e+00,-1.102340e+00,4.571892e+00,0
104,28,5.2250,1.4250,2.426886e+00,2.443930e+00,-1.079319e+00,4.377145e+00,0
105,28,5.2750,1.4250,2.352651e+00,2.486148e+00,-1.055319e+00,4.190740e+00,0
106,28,5.3250,1.4250,2.281220e+00,2.527238e+00,-1.030476e+00,4.013385e+00,0
107,28,5.3750,1.4250,2.212638e+00,2.567262e+00,-1.004996e+00,3.845566e+00,0
108,28,5.4250,1.4250,2.146555e+00,2.605696e+00,-9.789467e-01,3.685395e+00,0
109,28,5.4750,1.4250,2.083504e+00,2.643262e+00,-9.524064e-01,3.535054e+00,0
110,28,5.5250,1.4250,2.022610e+00,2.678967e+00,-9.255215e-01,3.391041e+00,0
111,28,5.5750,1.4250,1.964791e+00,2.713957e+00,-8.983294e-01,3.256449e+00,0
112,28,5.6250,1.4250,1.909075e+00,2.746928e+00,-8.710079e-01,3.127359e+00,0
113,28,5.6750,1.4250,1.855972e+00,2.779419e+00,-8.434001e-01,3.006515e+00,0
114,28,5.7250,1.4250,1.803426e+00,2.810554e+00,-8.171240e-01,2.888082e+00,0
115,28,5.7750,1.4250,1.753700e+00,2.840446e+00,-7.907266e-01,2.777020e+00,0
116,28,5.8250,1.4250,1.708420e+00,2.870382e+00,-7.637614e-01,2.678794e+00,0
117,28,5.8750,1.4250,1.671119e+00,2.890963e+00,-7.306875e-01,2.595456e+00,0
118,28,5.9250,1.4250,1.658183e+00,2.915586e+00,-6.779990e-01,2.570957e+00,0
119,28,5.9750,1.4250,1.712403e+00,2.904268e+00,-5.676200e-01,2.699819e+00,0
120,28,6.0250,1.4250,1.973249e+00,2.811291e+00,-3.014386e-01,3.367345e+00,0
121,28,6.0750,1.4250,2.418171e+00,2.634613e+00,5.448926e-02,4.550526e+00,0
122,28,6.1250,1.4250,2.806147e+00,2.469312e+00,3.182016e-01,5.658163e+00,0
123,28,6.1750,1.4250,2.977730e+00,2.393903e+00,4.312775e-01,6.150768e+00,0
124,28,6.2250,1.4250,3.017231e+00,2.372080e+00,4.928787e-01,6.267029e+00,0
125,28,6.2750,1.4250,3.004954e+00,2.374098e+00,5.301359e-01,6.231641e+00,0
126,28,6.3250,1.4250,2.967100e+00,2.385246e+00,5.563548e-01,6.122359e+00,0
127,28,6.3750,1.4250,2.921406e+00,2.399879e+00,5.778771e-01,5.990717e+00,0
