i,j,x,y,rho,u,v,p,in_wedge
27,4,1.3750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
28,4,1.4250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
29,4,1.4750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
30,4,1.5250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
31,4,1.5750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
32,4,1.6250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
33,4,1.6750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
34,4,1.7250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
35,4,1.7750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
36,4,1.8250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
37,4,1.8750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
38,4,1.9250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
39,4,1.9750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
40,4,2.0250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
41,4,2.0750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
42,4,2.1250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
43,4,2.1750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
44,4,2.2250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
45,4,2.2750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
46,4,2.3250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
47,4,2.3750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
48,4,2.4250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
49,4,2.4750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
50,4,2.5250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
51,4,2.5750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
52,4,2.6250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
53,4,2.6750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
54,4,2.7250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
55,4,2.7750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
56,4,2.8250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
57,4,2.8750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
58,4,2.9250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
59,4,2.9750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
60,4,3.0250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
61,4,3.0750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
62,4,3.1250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
63,4,3.1750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
64,4,3.2250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
65,4,3.2750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
66,4,3.3250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
67,4,3.3750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
68,4,3.4250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
69,4,3.4750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
70,4,3.5250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
71,4,3.5750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
72,4,3.6250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
73,4,3.6750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
74,4,3.7250,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
75,4,3.7750,0.2250,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
76,4,3.8250,0.2250,1.000000e+00,5.916080e+00,1.876619e-17,1.000000e+00,0
77,4,3.8750,0.2250,1.000000e+00,5.916080e+00,-6.255398e-18,1.000000e+00,0
78,4,3.9250,0.2250,1.000000e+00,5.916080e+00,-1.658671e-15,1.000000e+00,0
79,4,3.9750,0.2250,1.000000e+00,5.916080e+00,1.461858e-08,1.000000e+00,0
80,4,4.0250,0.2250,2.416851e+00,3.155194e+00,-1.085295e-03,1.167122e+01,0
81,4,4.0750,0.2250,4.700262e+00,7.040469e-01,1.826559e-01,3.085856e+01,0
82,4,4.1250,0.2250,4.980326e+00,5.633066e-01,2.219803e-01,3.342170e+01,0
83,4,4.1750,0.2250,5.040972e+00,5.502045e-01,2.403912e-01,3.409686e+01,0
84,4,4.2250,0.2250,5.090269e+00,5.365960e-01,2.656004e-01,3.486190e+01,0
85,4,4.2750,0.2250,5.106154e+00,5.213125e-01,2.996345e-01,3.541925e+01,0
86,4,4.3250,0.2250,5.066069e+00,4.999965e-01,3.370609e-01,3.539169e+01,0
87,4,4.3750,0.2250,4.985657e+00,4.918845e-01,3.721402e-01,3.489679e+01,0
88,4,4.4250,0.2250,4.893681e+00,5.061964e-01,4.259951e-01,3.425675e+01,0
89,4,4.4750,0.2250,4.848224e+00,5.791395e-01,4.981734e-01,3.354041e+01,0
90,4,4.5250,0.2250,4.814022e+00,7.362290e-01,5.008314e-01,3.254923e+01,0
91,4,4.5750,0.2250,4.798016e+00,9.219369e-01,4.274549e-01,3.165299e+01,0
92,4,4.6250,0.2250,4.772182e+00,1.085523e+00,2.802904e-01,3.092707e+01,0
93,4,4.6750,0.2250,4.738482e+00,1.187473e+00,8.881996e-02,3.045697e+01,0
94,4,4.7250,0.2250,4.685932e+00,1.225609e+00,-8.130366e-02,3.018085e+01,0
95,4,4.7750,0.2250,4.603912e+00,1.238110e+00,-1.883809e-01,3.002938e+01,0
96,4,4.8250,0.2250,4.566871e+00,1.258151e+00,-2.567889e-01,3.000632e+01,0
97,4,4.8750,0.2250,4.576845e+00,1.294507e+00,-2.974589e-01,3.015871e+01,0
98,4,4.9250,0.2250,4.608242e+00,1.374966e+00,-3.438095e-01,3.037354e+01,0
99,4,4.9750,0.2250,4.695989e+00,1.501820e+00,-3.991527e-01,3.075187e+01,0
100,4,5.0250,0.2250,4.854811e+00,1.680779e+00,-4.701331e-01,3.126194e+01,0
101,4,5.0750,0.2250,5.106596e+00,1.894334e+00,-5.548774e-01,3.196379e+01,0
102,4,5.1250,0.2250,5.453070e+00,2.112267e+00,-6.340558e-01,3.285869e+01,0
103,4,5.1750,0.2250,5.852714e+00,2.289607e+00,-6.808885e-01,3.384446e+01,0
104,4,5.2250,0.2250,6.287070e+00,2.405579e+00,-7.042947e-01,3.497131e+01,0
105,4,5.2750,0.2250,6.690353e+00,2.477853e+00,-7.035527e-01,3.617569e+01,0
106,4,5.3250,0.2250,7.043954e+00,2.520993e+00,-6.922476e-01,3.730718e+01,0
107,4,5.3750,0.2250,7.318678e+00,2.552054e+00,-6.707025e-01,3.825518e+01,0
108,4,5.4250,0.2250,7.555521e+00,2.574989e+00,-6.378348e-01,3.906096e+01,0
109,4,5.4750,0.2250,7.751369e+00,2.597652e+00,-5.969747e-01,3.969130e+01,0
110,4,5.5250,0.2250,7.869820e+00,2.622791e+00,-5.502188e-01,4.011605e+01,0
111,4,5.5750,0.2250,7.980488e+00,2.652262e+00,-5.000360e-01,4.034778e+01,0
112,4,5.6250,0.2250,8.041571e+00,2.683350e+00,-4.487831e-01,4.034142e+01,0
113,4,5.6750,0.2250,8.033686e+00,2.718571e+00,-3.967860e-01,4.016654e+01,0
114,4,5.7250,0.2250,8.002526e+00,2.757705e+00,-3.450966e-01,3.979881e+01,0
115,4,5.7750,0.2250,7.946058e+00,2.800349e+00,-2.968259e-01,3.924355e+01,0
116,4,5.8250,0.2250,7.866203e+00,2.845643e+00,-2.519446e-01,3.853415e+01,0
117,4,5.8750,0.2250,7.764264e+00,2.893345e+00,-2.105439e-01,3.770023e+01,0
118,4,5.9250,0.2250,7.643511e+00,2.943282e+00,-1.727994e-01,3.677553e+01,0
119,4,5.9750,0.2250,7.508349e+00,2.995331e+00,-1.386338e-01,3.578991e+01,0
120,4,6.0250,0.2250,7.360611e+00,3.050230e+00,-1.069127e-01,3.474989e+01,0
121,4,6.0750,0.2250,7.206983e+00,3.107083e+00,-7.781079e-02,3.368555e+01,0
122,4,6.1250,0.2250,7.052422e+00,3.164792e+00,-5.239762e-02,3.263999e+01,0
123,4,6.1750,0.2250,6.900789e+00,3.221686e+00,-3.031192e-02,3.162772e+01,0
124,4,6.2250,0.2250,6.749221e+00,3.277135e+00,-1.062857e-02,3.063935e+01,0
125,4,6.2750,0.2250,6.595592e+00,3.332591e+00,7.654713e-03,2.966119e+01,0
126,4,6.3250,0.2250,6.439866e+00,3.388273e+00,2.577409e-02,2.868345e+01,0
127,4,6.3750,0.2250,6.283112e+00,3.443532e+00,4.373471e-02,2.772144e+01,0
128,4,6.4250,0.2250,6.129758e+00,3.497494e+00,6.071540e-02,2.678408e+01,0
129,4,6.4750,0.2250,5.983348e+00,3.550036e+00,7.623666e-02,2.589000e+01,0
130,4,6.5250,0.2250,5.843192e+00,3.601345e+00,9.048203e-02,2.503978e+01,0
131,4,6.5750,0.2250,5.708306e+00,3.651654e+00,1.033772e-01,2.423125e+01,0
132,4,6.6250,0.2250,5.578078e+00,3.700886e+00,1.149718e-01,2.345966e+01,0
133,4,6.6750,0.2250,5.452203e+00,3.748617e+00,1.256684e-01,2.271887e+01,0
134,4,6.7250,0.2250,5.330591e+00,3.794454e+00,1.360053e-01,2.200449e+01,0
135,4,6.7750,0.2250,5.212919e+00,3.838140e+00,1.462578e-01,2.131390e+01,0
136,4,6.8250,0.2250,5.098713e+00,3.879492e+00,1.565503e-01,2.064673e+01,0
137,4,6.8750,0.2250,4.987322e+00,3.918509e+00,1.669591e-01,2.000267e+01,0
138,4,6.9250,0.2250,4.878332e+00,3.955506e+00,1.772137e-01,1.938203e+01,0
139,4,6.9750,0.2250,4.771476e+00,3.990775e+00,1.870957e-01,1.878454e+01,0
140,4,7.0250,0.2250,4.667270e+00,4.024575e+00,1.962406e-01,1.821258e+01,0
141,4,7.0750,0.2250,4.565991e+00,4.057189e+00,2.046100e-01,1.766595e+01,0
142,4,7.1250,0.2250,4.467811e+00,4.088676e+00,2.122560e-01,1.714358e+01,0
143,4,7.1750,0.2250,4.372472e+00,4.118950e+00,2.192492e-01,1.664274e+01,0
144,4,7.2250,0.2250,4.279701e+00,4.147954e+00,2.255141e-01,1.616161e+01,0
145,4,7.2750,0.2250,4.189233e+00,4.175835e+00,2.312116e-01,1.569910e+01,0
146,4,7.3250,0.2250,4.100898e+00,4.202692e+00,2.364242e-01,1.525477e+01,0
147,4,7.3750,0.2250,4.014572e+00,4.228541e+00,2.411862e-01,1.482784e+01,0
148,4,7.4250,0.2250,3.930208e+00,4.253455e+00,2.456518e-01,1.441730e+01,0
149,4,7.4750,0.2250,3.848180e+00,4.277498e+00,2.498277e-01,1.402353e+01,0
150,4,7.5250,0.2250,3.768847e+00,4.300790e+00,2.537953e-01,1.364665e+01,0
151,4,7.5750,0.2250,3.692032e+00,4.323317e+00,2.577032e-01,1.328436e+01,0
152,4,7.6250,0.2250,3.617408e+00,4.344974e+00,2.614768e-01,1.293456e+01,0
153,4,7.6750,0.2250,3.544863e+00,4.365765e+00,2.649729e-01,1.259653e+01,0
154,4,7.7250,0.2250,3.474249e+00,4.386091e+00,2.682477e-01,1.227036e+01,0
155,4,7.7750,0.2250,3.405542e+00,4.406259e+00,2.713165e-01,1.195655e+01,0
156,4,7.8250,0.2250,3.338484e+00,4.426280e+00,2.740445e-01,1.165537e+01,0
157,4,7.8750,0.2250,3.272683e+00,4.445846e+00,2.760445e-01,1.136492e+01,0
158,4,7.9250,0.2250,3.207843e+00,4.464862e+00,2.769319e-01,1.108469e+01,0
159,4,7.9750,0.2250,3.144015e+00,4.483266e+00,2.770381e-01,1.081373e+01,0
160,4,8.0250,0.2250,3.081105e+00,4.501117e+00,2.769026e-01,1.055154e+01,0
161,4,8.0750,0.2250,3.019418e+00,4.518431e+00,2.764854e-01,1.029741e+01,0
162,4,8.1250,0.2250,2.959226e+00,4.535354e+00,2.757108e-01,1.005208e+01,0
163,4,8.1750,0.2250,2.900805e+00,4.551863e+00,2.745776e-01,9.814683e+00,0
164,4,8.2250,0.2250,2.844263e+00,4.568012e+00,2.731400e-01,9.585463e+00,0
165,4,8.2750,0.2250,2.789728e+00,4.583751e+00,2.714546e-01,9.363333e+00,0
166,4,8.3250,0.2250,2.737312e+00,4.599137e+00,2.695444e-01,9.148870e+00,0
167,4,8.3750,0.2250,2.686933e+00,4.614097e+00,2.674341e-01,8.940790e+00,0
168,4,8.4250,0.2250,2.638500e+00,4.628654e+00,2.651648e-01,8.739541e+00,0
169,4,8.4750,0.2250,2.591875e+00,4.642836e+00,2.627745e-01,8.544026e+00,0
170,4,8.5250,0.2250,2.547014e+00,4.656792e+00,2.604196e-01,8.355232e+00,0
171,4,8.5750,0.2250,2.503608e+00,4.670571e+00,2.583446e-01,8.171563e+00,0
172,4,8.6250,0.2250,2.461646e+00,4.684258e+00,2.565757e-01,7.994003e+00,0
173,4,8.6750,0.2250,2.420927e+00,4.697868e+00,2.550550e-01,7.821140e+00,0
174,4,8.7250,0.2250,2.381505e+00,4.711447e+00,2.536960e-01,7.654114e+00,0
175,4,8.7750,0.2250,2.343141e+00,4.724940e+00,2.524331e-01,7.491299e+00,0
176,4,8.8250,0.2250,2.305981e+00,4.738338e+00,2.512209e-01,7.333912e+00,0
177,4,8.8750,0.2250,2.269842e+00,4.751618e+00,2.500347e-01,7.180365e+00,0
178,4,8.9250,0.2250,2.234935e+00,4.764834e+00,2.488575e-01,7.032131e+00,0
179,4,8.9750,0.2250,2.201014e+00,4.777973e+00,2.476749e-01,6.887449e+00,0
180,4,9.0250,0.2250,2.168251e+00,4.791048e+00,2.464656e-01,6.747704e+00,0
181,4,9.0750,0.2250,2.136227e+00,4.803967e+00,2.452120e-01,6.610677e+00,0
182,4,9.1250,0.2250,2.105185e+00,4.816733e+00,2.439117e-01,6.478060e+00,0
183,4,9.1750,0.2250,2.074646e+00,4.829319e+00,2.425711e-01,6.347664e+00,0
184,4,9.2250,0.2250,2.045016e+00,4.841795e+00,2.411958e-01,6.221895e+00,0
185,4,9.2750,0.2250,2.015800e+00,4.854220e+00,2.397870e-01,6.098511e+00,0
186,4,9.3250,0.2250,1.987491e+00,4.866644e+00,2.383470e-01,5.980001e+00,0
187,4,9.3750,0.2250,1.959464e+00,4.879072e+00,2.369282e-01,5.863584e+00,0
188,4,9.4250,0.2250,1.932447e+00,4.891526e+00,2.356198e-01,5.752190e+00,0
189,4,9.4750,0.2250,1.905877e+00,4.904052e+00,2.344366e-01,5.643184e+00,0
190,4,9.5250,0.2250,1.880539e+00,4.916710e+00,2.333823e-01,5.539532e+00,0
191,4,9.5750,0.2250,1.855698e+00,4.929401e+00,2.324247e-01,5.437887e+00,0
192,4,9.6250,0.2250,1.831825e+00,4.941841e+00,2.315654e-01,5.340015e+00,0
193,4,9.6750,0.2250,1.808061e+00,4.953902e+00,2.307482e-01,5.242324e+00,0
194,4,9.7250,0.2250,1.784983e+00,4.965552e+00,2.299463e-01,5.147527e+00,0
195,4,9.7750,0.2250,1.761848e+00,4.976736e+00,2.291332e-01,5.052367e+00,0
196,4,9.8250,0.2250,1.739380e+00,4.987610e+00,2.282808e-01,4.960694e+00,0
197,4,9.8750,0.2250,1.716834e+00,4.998303e+00,2.273800e-01,4.868657e+00,0
198,4,9.9250,0.2250,1.695219e+00,5.008850e+00,2.264442e-01,4.781464e+00,0
199,4,9.9750,0.2250,1.663546e+00,5.024600e+00,2.250425e-01,4.654480e+00,0
0,5,0.0250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
1,5,0.0750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
2,5,0.1250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
3,5,0.1750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
4,5,0.2250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
5,5,0.2750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
6,5,0.3250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
7,5,0.3750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
8,5,0.4250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
9,5,0.4750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
10,5,0.5250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
11,5,0.5750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
12,5,0.6250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
13,5,0.6750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
14,5,0.7250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
15,5,0.7750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
16,5,0.8250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
17,5,0.8750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
18,5,0.9250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
19,5,0.9750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
20,5,1.0250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
21,5,1.0750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
22,5,1.1250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
23,5,1.1750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
24,5,1.2250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
25,5,1.2750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
26,5,1.3250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
27,5,1.3750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
28,5,1.4250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
29,5,1.4750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
30,5,1.5250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
31,5,1.5750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
32,5,1.6250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
33,5,1.6750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
34,5,1.7250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
35,5,1.7750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
36,5,1.8250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
37,5,1.8750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
38,5,1.9250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
39,5,1.9750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
40,5,2.0250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
41,5,2.0750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
42,5,2.1250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
43,5,2.1750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
44,5,2.2250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
45,5,2.2750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
46,5,2.3250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
47,5,2.3750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
48,5,2.4250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
49,5,2.4750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
50,5,2.5250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
51,5,2.5750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
52,5,2.6250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
53,5,2.6750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
54,5,2.7250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
55,5,2.7750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
56,5,2.8250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
57,5,2.8750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
58,5,2.9250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
59,5,2.9750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
60,5,3.0250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
61,5,3.0750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
62,5,3.1250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
63,5,3.1750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
64,5,3.2250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
65,5,3.2750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
66,5,3.3250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
67,5,3.3750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
68,5,3.4250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
69,5,3.4750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
70,5,3.5250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
71,5,3.5750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
72,5,3.6250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
73,5,3.6750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
74,5,3.7250,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
75,5,3.7750,0.2750,1.000000e+00,5.916080e+00,0.000000e+00,1.000000e+00,0
76,5,3.8250,0.2750,1.000000e+00,5.916080e+00,1.876619e-16,1.000000e+00,0
77,5,3.8750,0.2750,1.000000e+00,5.916080e+00,-7.631586e-16,1.000000e+00,0
78,5,3.9250,0.2750,1.000000e+00,5.916080e+00,-2.925541e-14,1.000000e+00,0
79,5,3.9750,0.2750,1.000000e+00,5.916080e+00,4.744463e-11,1.000000e+00,0
80,5,4.0250,0.2750,2.305536e+00,3.316830e+00,1.420485e-01,1.065317e+01,0
81,5,4.0750,0.2750,4.577970e+00,6.981050e-01,2.411108e-01,2.999897e+01,0
82,5,4.1250,0.2750,4.953007e+00,5.156521e-01,2.476066e-01,3.352919e+01,0
83,5,4.1750,0.2750,5.016972e+00,5.302735e-01,2.790134e-01,3.419568e+01,0
84,5,4.2250,0.2750,5.082622e+00,5.510537e-01,3.076032e-01,3.496483e+01,0
85,5,4.2750,0.2750,5.106397e+00,5.578122e-01,3.308696e-01,3.537731e+01,0
86,5,4.3250,0.2750,5.061594e+00,5.596841e-01,3.420616e-01,3.514754e+01,0
87,5,4.3750,0.2750,4.989664e+00,5.614633e-01,3.553111e-01,3.465420e+01,0
88,5,4.4250,0.2750,4.903315e+00,5.959034e-01,3.779790e-01,3.398945e+01,0
89,5,4.4750,0.2750,4.833184e+00,6.876009e-01,3.917322e-01,3.331353e+01,0
90,5,4.5250,0.2750,4.766687e+00,8.281917e-01,3.590828e-01,3.257429e+01,0
91,5,4.5750,0.2750,4.739175e+00,9.881528e-01,2.869887e-01,3.207278e+01,0
92,5,4.6250,0.2750,4.714023e+00,1.143860e+00,1.817304e-01,3.166816e+01,0
93,5,4.6750,0.2750,4.675451e+00,1.271992e+00,4.257986e-02,3.123621e+01,0
94,5,4.7250,0.2750,4.607364e+00,1.347752e+00,-1.109980e-01,3.077365e+01,0
95,5,4.7750,0.2750,4.533408e+00,1.403265e+00,-2.289629e-01,3.044579e+01,0
96,5,4.8250,0.2750,4.538730e+00,1.472845e+00,-3.216472e-01,3.025517e+01,0
97,5,4.8750,0.2750,4.577456e+00,1.585554e+00,-4.068461e-01,3.016920e+01,0
98,5,4.9250,0.2750,4.702086e+00,1.759666e+00,-5.079215e-01,3.027488e+01,0
99,5,4.9750,0.2750,4.933386e+00,1.983529e+00,-6.129771e-01,3.056181e+01,0
100,5,5.0250,0.2750,5.273588e+00,2.220281e+00,-7.057840e-01,3.104680e+01,0
101,5,5.0750,0.2750,5.663733e+00,2.441669e+00,-7.808250e-01,3.166279e+01,0
102,5,5.1250,0.2750,6.051088e+00,2.600223e+00,-8.201415e-01,3.238989e+01,0
103,5,5.1750,0.2750,6.381703e+00,2.712692e+00,-8.288761e-01,3.327182e+01,0
104,5,5.2250,0.2750,6.704155e+00,2.785316e+00,-8.194579e-01,3.429938e+01,0
105,5,5.2750,0.2750,6.981357e+00,2.815010e+00,-7.939572e-01,3.538547e+01,0
106,5,5.3250,0.2750,7.256549e+00,2.814892e+00,-7.607026e-01,3.646978e+01,0
107,5,5.3750,0.2750,7.486544e+00,2.809907e+00,-7.238343e-01,3.738108e+01,0
108,5,5.4250,0.2750,7.670240e+00,2.801097e+00,-6.794922e-01,3.808326e+01,0
109,5,5.4750,0.2750,7.810456e+00,2.792303e+00,-6.279385e-01,3.868523e+01,0
110,5,5.5250,0.2750,7.911152e+00,2.793356e+00,-5.714438e-01,3.910802e+01,0
111,5,5.5750,0.2750,7.998517e+00,2.801133e+00,-5.137801e-01,3.936060e+01,0
112,5,5.6250,0.2750,8.044954e+00,2.813658e+00,-4.573450e-01,3.943467e+01,0
113,5,5.6750,0.2750,8.037171e+00,2.831717e+00,-4.009101e-01,3.933103e+01,0
114,5,5.7250,0.2750,7.999514e+00,2.856733e+00,-3.465393e-01,3.902951e+01,0
115,5,5.7750,0.2750,7.928792e+00,2.887614e+00,-2.956002e-01,3.852267e+01,0
