i,j,x,y,rho,u,v,p,in_wedge
125,5,6.2750,0.2750,5.220725e+00,1.810608e+00,-3.098244e-02,1.246433e+01,0
126,5,6.3250,0.2750,5.140599e+00,1.839588e+00,-1.828952e-02,1.219257e+01,0
127,5,6.3750,0.2750,5.060144e+00,1.869395e+00,-5.304040e-03,1.192155e+01,0
128,5,6.4250,0.2750,4.978945e+00,1.899932e+00,4.714371e-03,1.165342e+01,0
129,5,6.4750,0.2750,4.897075e+00,1.930879e+00,1.206826e-02,1.138952e+01,0
130,5,6.5250,0.2750,4.815260e+00,1.960955e+00,1.763117e-02,1.112916e+01,0
131,5,6.5750,0.2750,4.735081e+00,1.990058e+00,2.229521e-02,1.087241e+01,0
132,5,6.6250,0.2750,4.656505e+00,2.018267e+00,2.677657e-02,1.062048e+01,0
133,5,6.6750,0.2750,4.579325e+00,2.045370e+00,3.123203e-02,1.037388e+01,0
134,5,6.7250,0.2750,4.503285e+00,2.071235e+00,3.597458e-02,1.013210e+01,0
135,5,6.7750,0.2750,4.428103e+00,2.095881e+00,4.143351e-02,9.894169e+00,0
136,5,6.8250,0.2750,4.353876e+00,2.119662e+00,4.772312e-02,9.660345e+00,0
137,5,6.8750,0.2750,4.281494e+00,2.143245e+00,5.470661e-02,9.433496e+00,0
138,5,6.9250,0.2750,4.210941e+00,2.166989e+00,6.151834e-02,9.213877e+00,0
139,5,6.9750,0.2750,4.141579e+00,2.191061e+00,6.704700e-02,8.999915e+00,0
140,5,7.0250,0.2750,4.073705e+00,2.215441e+00,7.143905e-02,8.792688e+00,0
141,5,7.0750,0.2750,4.007650e+00,2.240050e+00,7.495769e-02,8.592900e+00,0
142,5,7.1250,0.2750,3.943505e+00,2.264609e+00,7.811321e-02,8.400227e+00,0
143,5,7.1750,0.2750,3.880742e+00,2.288583e+00,8.126508e-02,8.212552e+00,0
144,5,7.2250,0.2750,3.819181e+00,2.311701e+00,8.453336e-02,8.029214e+00,0
145,5,7.2750,0.2750,3.758500e+00,2.333860e+00,8.790020e-02,7.849384e+00,0
146,5,7.3250,0.2750,3.699203e+00,2.355168e+00,9.121722e-02,7.674651e+00,0
147,5,7.3750,0.2750,3.641251e+00,2.375729e+00,9.449271e-02,7.504940e+00,0
148,5,7.4250,0.2750,3.584525e+00,2.395603e+00,9.778831e-02,7.339991e+00,0
149,5,7.4750,0.2750,3.528765e+00,2.415047e+00,1.011517e-01,7.179096e+00,0
150,5,7.5250,0.2750,3.474169e+00,2.434431e+00,1.046001e-01,7.022939e+00,0
151,5,7.5750,0.2750,3.420328e+00,2.453764e+00,1.081071e-01,6.870181e+00,0
152,5,7.6250,0.2750,3.367321e+00,2.473051e+00,1.113570e-01,6.720695e+00,0
153,5,7.6750,0.2750,3.315390e+00,2.492181e+00,1.141652e-01,6.574761e+00,0
154,5,7.7250,0.2750,3.265079e+00,2.511200e+00,1.165219e-01,6.433685e+00,0
155,5,7.7750,0.2750,3.216074e+00,2.529896e+00,1.184801e-01,6.296536e+00,0
156,5,7.8250,0.2750,3.168324e+00,2.548217e+00,1.201082e-01,6.163259e+00,0
157,5,7.8750,0.2750,3.121378e+00,2.566010e+00,1.214964e-01,6.032729e+00,0
158,5,7.9250,0.2750,3.075448e+00,2.583403e+00,1.227771e-01,5.905788e+00,0
159,5,7.9750,0.2750,3.030198e+00,2.600353e+00,1.240294e-01,5.781674e+00,0
160,5,8.0250,0.2750,2.985836e+00,2.616948e+00,1.252840e-01,5.661157e+00,0
161,5,8.0750,0.2750,2.942188e+00,2.633194e+00,1.265856e-01,5.543693e+00,0
162,5,8.1250,0.2750,2.899621e+00,2.649208e+00,1.280302e-01,5.430131e+00,0
163,5,8.1750,0.2750,2.857834e+00,2.664910e+00,1.297008e-01,5.319358e+00,0
164,5,8.2250,0.2750,2.817130e+00,2.680372e+00,1.315937e-01,5.211912e+00,0
165,5,8.2750,0.2750,2.777296e+00,2.695657e+00,1.336426e-01,5.107068e+00,0
166,5,8.3250,0.2750,2.738512e+00,2.710786e+00,1.355008e-01,5.005274e+00,0
167,5,8.3750,0.2750,2.700223e+00,2.725682e+00,1.370050e-01,4.905126e+00,0
168,5,8.4250,0.2750,2.662814e+00,2.740363e+00,1.382061e-01,4.807795e+00,0
169,5,8.4750,0.2750,2.625968e+00,2.754871e+00,1.391854e-01,4.712526e+00,0
170,5,8.5250,0.2750,2.590056e+00,2.769235e+00,1.399970e-01,4.620538e+00,0
171,5,8.5750,0.2750,2.554492e+00,2.783409e+00,1.407190e-01,4.530394e+00,0
172,5,8.6250,0.2750,2.519721e+00,2.797380e+00,1.414079e-01,4.443370e+00,0
173,5,8.6750,0.2750,2.485319e+00,2.811148e+00,1.420861e-01,4.358107e+00,0
174,5,8.7250,0.2750,2.451907e+00,2.824720e+00,1.427673e-01,4.275971e+00,0
175,5,8.7750,0.2750,2.419160e+00,2.838120e+00,1.434568e-01,4.195568e+00,0
176,5,8.8250,0.2750,2.387615e+00,2.851270e+00,1.441654e-01,4.118038e+00,0
177,5,8.8750,0.2750,2.356681e+00,2.864129e+00,1.448852e-01,4.041656e+00,0
178,5,8.9250,0.2750,2.326682e+00,2.876642e+00,1.455705e-01,3.967560e+00,0
179,5,8.9750,0.2750,2.296943e+00,2.888906e+00,1.462094e-01,3.894222e+00,0
180,5,9.0250,0.2750,2.267852e+00,2.900945e+00,1.467919e-01,3.823167e+00,0
181,5,9.0750,0.2750,2.238785e+00,2.912847e+00,1.472738e-01,3.752885e+00,0
182,5,9.1250,0.2750,2.210302e+00,2.924593e+00,1.476564e-01,3.684982e+00,0
183,5,9.1750,0.2750,2.181875e+00,2.936211e+00,1.479392e-01,3.617792e+00,0
184,5,9.2250,0.2750,2.154216e+00,2.947678e+00,1.481713e-01,3.553022e+00,0
185,5,9.2750,0.2750,2.126817e+00,2.959017e+00,1.483770e-01,3.489017e+00,0
186,5,9.3250,0.2750,2.100349e+00,2.970227e+00,1.485856e-01,3.427510e+00,0
187,5,9.3750,0.2750,2.074258e+00,2.981347e+00,1.487962e-01,3.366812e+00,0
188,5,9.4250,0.2750,2.049078e+00,2.992317e+00,1.490111e-01,3.308612e+00,0
189,5,9.4750,0.2750,2.024156e+00,3.003207e+00,1.492160e-01,3.251025e+00,0
190,5,9.5250,0.2750,2.000032e+00,3.013909e+00,1.494213e-01,3.195721e+00,0
191,5,9.5750,0.2750,1.976019e+00,3.024494e+00,1.495853e-01,3.140781e+00,0
192,5,9.6250,0.2750,1.952673e+00,3.034820e+00,1.497310e-01,3.087805e+00,0
193,5,9.6750,0.2750,1.929325e+00,3.044923e+00,1.498139e-01,3.034877e+00,0
194,5,9.7250,0.2750,1.906680e+00,3.054783e+00,1.498178e-01,2.983878e+00,0
195,5,9.7750,0.2750,1.884017e+00,3.064493e+00,1.497870e-01,2.932950e+00,0
196,5,9.8250,0.2750,1.862206e+00,3.074068e+00,1.497161e-01,2.884284e+00,0
197,5,9.8750,0.2750,1.840433e+00,3.083620e+00,1.496105e-01,2.835857e+00,0
198,5,9.9250,0.2750,1.819497e+00,3.093134e+00,1.494982e-01,2.789916e+00,0
199,5,9.9750,0.2750,1.788687e+00,3.107277e+00,1.493533e-01,2.722684e+00,0
0,6,0.0250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
1,6,0.0750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
2,6,0.1250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
3,6,0.1750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
4,6,0.2250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
5,6,0.2750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
6,6,0.3250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
7,6,0.3750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
8,6,0.4250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
9,6,0.4750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
10,6,0.5250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
11,6,0.5750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
12,6,0.6250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
13,6,0.6750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
14,6,0.7250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
15,6,0.7750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
16,6,0.8250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
17,6,0.8750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
18,6,0.9250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
19,6,0.9750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
20,6,1.0250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
21,6,1.0750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
22,6,1.1250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
23,6,1.1750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
24,6,1.2250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
25,6,1.2750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
26,6,1.3250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
27,6,1.3750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
28,6,1.4250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
29,6,1.4750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
30,6,1.5250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
31,6,1.5750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
32,6,1.6250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
33,6,1.6750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
34,6,1.7250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
35,6,1.7750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
36,6,1.8250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
37,6,1.8750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
38,6,1.9250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
39,6,1.9750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
40,6,2.0250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
41,6,2.0750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
42,6,2.1250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
43,6,2.1750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
44,6,2.2250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
45,6,2.2750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
46,6,2.3250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
47,6,2.3750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
48,6,2.4250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
49,6,2.4750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
50,6,2.5250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
51,6,2.5750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
52,6,2.6250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
53,6,2.6750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
54,6,2.7250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
55,6,2.7750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
56,6,2.8250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
57,6,2.8750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
58,6,2.9250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
59,6,2.9750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
60,6,3.0250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
61,6,3.0750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
62,6,3.1250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
63,6,3.1750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
64,6,3.2250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
65,6,3.2750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
66,6,3.3250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
67,6,3.3750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
68,6,3.4250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
69,6,3.4750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
70,6,3.5250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
71,6,3.5750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
72,6,3.6250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
73,6,3.6750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
74,6,3.7250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
75,6,3.7750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
76,6,3.8250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
77,6,3.8750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
78,6,3.9250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
79,6,3.9750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
80,6,4.0250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
81,6,4.0750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
82,6,4.1250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
83,6,4.1750,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
84,6,4.2250,0.3250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
85,6,4.2750,0.3250,1.000000e+00,3.549648e+00,4.236915e-79,1.000000e+00,0
86,6,4.3250,0.3250,1.000000e+00,3.549648e+00,9.383097e-17,1.000000e+00,0
87,6,4.3750,0.3250,1.000000e+00,3.549648e+00,-9.783495e-16,1.000000e+00,0
88,6,4.4250,0.3250,1.000000e+00,3.549648e+00,-1.317182e-14,1.000000e+00,0
89,6,4.4750,0.3250,1.000000e+00,3.549648e+00,-1.005255e-13,1.000000e+00,0
90,6,4.5250,0.3250,1.000000e+00,3.549648e+00,-6.813196e-13,1.000000e+00,0
91,6,4.5750,0.3250,1.000000e+00,3.549648e+00,-4.497095e-12,1.000000e+00,0
92,6,4.6250,0.3250,1.000000e+00,3.549648e+00,-2.952857e-11,1.000000e+00,0
93,6,4.6750,0.3250,1.000000e+00,3.549648e+00,-1.938030e-10,1.000000e+00,0
94,6,4.7250,0.3250,1.000000e+00,3.549648e+00,-1.271978e-09,1.000000e+00,0
95,6,4.7750,0.3250,1.000000e+00,3.549648e+00,-8.346472e-09,1.000000e+00,0
96,6,4.8250,0.3250,1.000000e+00,3.549648e+00,-5.473421e-08,1.000000e+00,0
97,6,4.8750,0.3250,1.000000e+00,3.549648e+00,-3.584793e-07,1.000000e+00,0
98,6,4.9250,0.3250,1.000002e+00,3.549647e+00,-2.343036e-06,1.000003e+00,0
99,6,4.9750,0.3250,1.000014e+00,3.549642e+00,-1.527214e-05,1.000020e+00,0
100,6,5.0250,0.3250,1.000091e+00,3.549612e+00,-9.921506e-05,1.000128e+00,0
101,6,5.0750,0.3250,1.000591e+00,3.549414e+00,-6.419408e-04,1.000828e+00,0
102,6,5.1250,0.3250,1.003788e+00,3.548134e+00,-4.125395e-03,1.005327e+00,0
103,6,5.1750,0.3250,1.023676e+00,3.539411e+00,-2.624463e-02,1.034250e+00,0
104,6,5.2250,0.3250,1.132942e+00,3.474216e+00,-1.484401e-01,1.218142e+00,0
105,6,5.2750,0.3250,1.609938e+00,3.144403e+00,-5.403506e-01,2.189939e+00,0
106,6,5.3250,0.3250,2.276842e+00,2.712450e+00,-9.632008e-01,3.666384e+00,0
107,6,5.3750,0.3250,2.643164e+00,2.520486e+00,-1.093534e+00,4.551962e+00,0
108,6,5.4250,0.3250,2.752763e+00,2.466615e+00,-1.128302e+00,4.820189e+00,0
109,6,5.4750,0.3250,2.781287e+00,2.452939e+00,-1.137374e+00,4.889792e+00,0
110,6,5.5250,0.3250,2.788190e+00,2.450133e+00,-1.139636e+00,4.905313e+00,0
111,6,5.5750,0.3250,2.788267e+00,2.450187e+00,-1.140488e+00,4.904987e+00,0
112,6,5.6250,0.3250,2.786968e+00,2.450927e+00,-1.140584e+00,4.901152e+00,0
113,6,5.6750,0.3250,2.784360e+00,2.452331e+00,-1.140455e+00,4.894180e+00,0
114,6,5.7250,0.3250,2.780704e+00,2.454604e+00,-1.139725e+00,4.884254e+00,0
115,6,5.7750,0.3250,2.789867e+00,2.453686e+00,-1.131788e+00,4.906435e+00,0
116,6,5.8250,0.3250,2.925494e+00,2.422415e+00,-1.057419e+00,5.260160e+00,0
117,6,5.8750,0.3250,3.803361e+00,2.180348e+00,-6.789537e-01,7.893937e+00,0
118,6,5.9250,0.3250,5.064168e+00,1.831792e+00,-2.408167e-01,1.188257e+01,0
119,6,5.9750,0.3250,5.556263e+00,1.687647e+00,-1.017619e-01,1.356551e+01,0
120,6,6.0250,0.3250,5.598359e+00,1.687840e+00,-7.907534e-02,1.371619e+01,0
121,6,6.0750,0.3250,5.529314e+00,1.713205e+00,-6.836845e-02,1.348111e+01,0
122,6,6.1250,0.3250,5.455386e+00,1.739379e+00,-6.038226e-02,1.322876e+01,0
123,6,6.1750,0.3250,5.373593e+00,1.767708e+00,-5.165508e-02,1.294864e+01,0
124,6,6.2250,0.3250,5.290348e+00,1.796005e+00,-4.088881e-02,1.266075e+01,0
125,6,6.2750,0.3250,5.209892e+00,1.823415e+00,-2.900212e-02,1.238795e+01,0
126,6,6.3250,0.3250,5.129078e+00,1.851605e+00,-1.608959e-02,1.212002e+01,0
127,6,6.3750,0.3250,5.047545e+00,1.881195e+00,-3.918773e-03,1.185200e+01,0
128,6,6.4250,0.3250,4.964889e+00,1.911703e+00,6.274847e-03,1.158338e+01,0
129,6,6.4750,0.3250,4.882558e+00,1.942561e+00,1.475237e-02,1.131900e+01,0
130,6,6.5250,0.3250,4.801786e+00,1.972567e+00,2.203266e-02,1.105888e+01,0
131,6,6.5750,0.3250,4.722466e+00,2.001273e+00,2.846066e-02,1.080341e+01,0
132,6,6.6250,0.3250,4.644526e+00,2.028641e+00,3.458313e-02,1.055352e+01,0
133,6,6.6750,0.3250,4.568109e+00,2.054771e+00,4.056539e-02,1.031050e+01,0
134,6,6.7250,0.3250,4.492757e+00,2.079714e+00,4.664151e-02,1.007317e+01,0
135,6,6.7750,0.3250,4.418038e+00,2.103552e+00,5.304967e-02,9.839198e+00,0
136,6,6.8250,0.3250,4.344583e+00,2.126892e+00,5.988590e-02,9.610147e+00,0
137,6,6.8750,0.3250,4.272788e+00,2.150263e+00,6.724788e-02,9.387375e+00,0
138,6,6.9250,0.3250,4.202166e+00,2.173877e+00,7.424438e-02,9.169328e+00,0
139,6,6.9750,0.3250,4.132702e+00,2.197776e+00,8.004682e-02,8.955857e+00,0
140,6,7.0250,0.3250,4.065056e+00,2.221905e+00,8.479508e-02,8.749350e+00,0
141,6,7.0750,0.3250,3.999626e+00,2.246267e+00,8.887483e-02,8.551340e+00,0
142,6,7.1250,0.3250,3.936715e+00,2.270673e+00,9.269896e-02,8.362614e+00,0
143,6,7.1750,0.3250,3.875156e+00,2.294451e+00,9.655729e-02,8.179360e+00,0
144,6,7.2250,0.3250,3.814147e+00,2.317149e+00,1.006241e-01,7.999074e+00,0
145,6,7.2750,0.3250,3.753210e+00,2.338624e+00,1.049413e-01,7.820297e+00,0
146,6,7.3250,0.3250,3.693186e+00,2.359152e+00,1.093349e-01,7.645231e+00,0
147,6,7.3750,0.3250,3.634595e+00,2.379064e+00,1.134976e-01,7.475019e+00,0
148,6,7.4250,0.3250,3.577582e+00,2.398565e+00,1.173837e-01,7.309967e+00,0
149,6,7.4750,0.3250,3.521916e+00,2.417907e+00,1.210753e-01,7.149603e+00,0
150,6,7.5250,0.3250,3.467560e+00,2.437262e+00,1.247248e-01,6.994180e+00,0
151,6,7.5750,0.3250,3.414055e+00,2.456649e+00,1.282352e-01,6.842502e+00,0
152,6,7.6250,0.3250,3.361395e+00,2.476041e+00,1.315341e-01,6.694376e+00,0
153,6,7.6750,0.3250,3.309608e+00,2.495285e+00,1.345607e-01,6.549529e+00,0
154,6,7.7250,0.3250,3.259253e+00,2.514425e+00,1.373026e-01,6.409216e+00,0
155,6,7.7750,0.3250,3.210043e+00,2.533174e+00,1.397464e-01,6.272529e+00,0
156,6,7.8250,0.3250,3.161941e+00,2.551420e+00,1.419050e-01,6.139338e+00,0
157,6,7.8750,0.3250,3.114675e+00,2.569026e+00,1.438205e-01,6.008974e+00,0
158,6,7.9250,0.3250,3.068576e+00,2.586155e+00,1.455736e-01,5.882454e+00,0
159,6,7.9750,0.3250,3.023277e+00,2.602757e+00,1.472513e-01,5.758901e+00,0
160,6,8.0250,0.3250,2.978993e+00,2.618982e+00,1.489132e-01,5.639049e+00,0
161,6,8.0750,0.3250,2.935526e+00,2.634878e+00,1.505997e-01,5.522427e+00,0
162,6,8.1250,0.3250,2.893124e+00,2.650552e+00,1.523750e-01,5.409673e+00,0
163,6,8.1750,0.3250,2.851411e+00,2.665961e+00,1.542755e-01,5.299600e+00,0
164,6,8.2250,0.3250,2.810784e+00,2.681248e+00,1.562891e-01,5.192996e+00,0
165,6,8.2750,0.3250,2.770987e+00,2.696459e+00,1.583546e-01,5.088966e+00,0
166,6,8.3250,0.3250,2.732170e+00,2.711556e+00,1.601916e-01,4.987719e+00,0
167,6,8.3750,0.3250,2.693897e+00,2.726423e+00,1.617616e-01,4.888092e+00,0
168,6,8.4250,0.3250,2.656650e+00,2.741074e+00,1.630888e-01,4.791353e+00,0
169,6,8.4750,0.3250,2.620045e+00,2.755512e+00,1.642276e-01,4.696645e+00,0
170,6,8.5250,0.3250,2.584464e+00,2.769786e+00,1.652155e-01,4.605202e+00,0
171,6,8.5750,0.3250,2.549287e+00,2.783841e+00,1.661221e-01,4.515617e+00,0
172,6,8.6250,0.3250,2.514898e+00,2.797699e+00,1.670016e-01,4.429088e+00,0
173,6,8.6750,0.3250,2.480823e+00,2.811362e+00,1.678782e-01,4.344278e+00,0
174,6,8.7250,0.3250,2.447651e+00,2.824830e+00,1.687628e-01,4.262540e+00,0
175,6,8.7750,0.3250,2.414998e+00,2.838090e+00,1.696636e-01,4.182482e+00,0
176,6,8.8250,0.3250,2.383428e+00,2.851108e+00,1.705849e-01,4.105266e+00,0
177,6,8.8750,0.3250,2.352338e+00,2.863864e+00,1.714754e-01,4.029174e+00,0
178,6,8.9250,0.3250,2.322167e+00,2.876333e+00,1.722808e-01,3.955406e+00,0
179,6,8.9750,0.3250,2.292264e+00,2.888587e+00,1.729753e-01,3.882462e+00,0
180,6,9.0250,0.3250,2.263089e+00,2.900630e+00,1.735533e-01,3.811840e+00,0
181,6,9.0750,0.3250,2.234001e+00,2.912530e+00,1.740170e-01,3.741956e+00,0
182,6,9.1250,0.3250,2.205578e+00,2.924267e+00,1.743884e-01,3.674411e+00,0
183,6,9.1750,0.3250,2.177256e+00,2.935867e+00,1.746836e-01,3.607559e+00,0
184,6,9.2250,0.3250,2.149774e+00,2.947310e+00,1.749354e-01,3.543176e+00,0
185,6,9.2750,0.3250,2.122568e+00,2.958620e+00,1.751740e-01,3.479589e+00,0
186,6,9.3250,0.3250,2.096296e+00,2.969791e+00,1.754159e-01,3.418493e+00,0
187,6,9.3750,0.3250,2.070343e+00,2.980848e+00,1.756655e-01,3.358155e+00,0
188,6,9.4250,0.3250,2.045247e+00,2.991749e+00,1.759254e-01,3.300231e+00,0
189,6,9.4750,0.3250,2.020340e+00,3.002564e+00,1.761760e-01,3.242836e+00,0
190,6,9.5250,0.3250,1.996179e+00,3.013190e+00,1.764320e-01,3.187668e+00,0
191,6,9.5750,0.3250,1.972099e+00,3.023704e+00,1.766547e-01,3.132829e+00,0
192,6,9.6250,0.3250,1.948691e+00,3.033987e+00,1.768399e-01,3.080004e+00,0
193,6,9.6750,0.3250,1.925260e+00,3.044067e+00,1.769704e-01,3.027166e+00,0
194,6,9.7250,0.3250,1.902528e+00,3.053882e+00,1.769964e-01,2.976261e+00,0
195,6,9.7750,0.3250,1.879837e+00,3.063569e+00,1.769738e-01,2.925508e+00,0
196,6,9.8250,0.3250,1.858012e+00,3.073134e+00,1.769067e-01,2.877038e+00,0
197,6,9.8750,0.3250,1.836277e+00,3.082688e+00,1.767930e-01,2.828860e+00,0
198,6,9.9250,0.3250,1.815430e+00,3.092192e+00,1.766509e-01,2.783205e+00,0
199,6,9.9750,0.3250,1.784767e+00,3.106301e+00,1.764396e-01,2.716409e+00,0
0,7,0.0250,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
1,7,0.0750,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
2,7,0.1250,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
3,7,0.1750,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
4,7,0.2250,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
5,7,0.2750,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
6,7,0.3250,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
7,7,0.3750,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
8,7,0.4250,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
9,7,0.4750,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
10,7,0.5250,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
11,7,0.5750,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
12,7,0.6250,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
13,7,0.6750,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
14,7,0.7250,0.3750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
